  M1  |  M2  |  M   |  T  
    4 |   45 |   45 | 180
    6 |   45 |    2 | 90
    7 |   45 |    3 | 315
    7 |   45 |    5 | 315
    7 |   45 |    7 | 315
    7 |   45 |    9 | 315
    7 |   45 |   15 | 315
    7 |   45 |   45 | 315
    8 |   45 |    2 | 360
    8 |   45 |    3 | 360
    8 |   45 |    4 | 360
    8 |   45 |    5 | 360
    8 |   45 |    8 | 360
    8 |   45 |    9 | 360
    8 |   45 |   15 | 360
    8 |   45 |   45 | 360
   11 |   45 |    3 | 495
   11 |   45 |    5 | 495
   11 |   45 |    9 | 495
   11 |   45 |   11 | 495
   11 |   45 |   15 | 495
   11 |   45 |   45 | 495
   12 |   45 |    2 | 180
   13 |   45 |    3 | 585
   13 |   45 |    5 | 585
   13 |   45 |    9 | 585
   13 |   45 |   13 | 585
   13 |   45 |   15 | 585
   13 |   45 |   45 | 585
   14 |   45 |    2 | 630
   14 |   45 |    3 | 630
   14 |   45 |    5 | 630
   14 |   45 |    7 | 630
   14 |   45 |    9 | 630
   14 |   45 |   14 | 630
   14 |   45 |   15 | 630
   14 |   45 |   45 | 630
   16 |   45 |    2 | 720
   16 |   45 |    3 | 720
   16 |   45 |    4 | 720
   16 |   45 |    5 | 720
   16 |   45 |    8 | 720
   16 |   45 |    9 | 720
   16 |   45 |   15 | 720
   16 |   45 |   16 | 720
   16 |   45 |   45 | 720
   17 |   45 |    3 | 765
   17 |   45 |    5 | 765
   17 |   45 |    9 | 765
   17 |   45 |   15 | 765
   17 |   45 |   17 | 765
   17 |   45 |   45 | 765
   19 |   45 |    3 | 855
   19 |   45 |    5 | 855
   19 |   45 |    9 | 855
   19 |   45 |   15 | 855
   19 |   45 |   19 | 855
   19 |   45 |   45 | 855
   22 |   45 |    2 | 990
   22 |   45 |    3 | 990
   22 |   45 |    5 | 990
   22 |   45 |    9 | 990
   22 |   45 |   11 | 990
   22 |   45 |   15 | 990
   22 |   45 |   22 | 990
   22 |   45 |   45 | 990
   23 |   45 |    3 | 1035
   23 |   45 |    5 | 1035
   23 |   45 |    9 | 1035
   23 |   45 |   15 | 1035
   23 |   45 |   23 | 1035
   23 |   45 |   45 | 1035
   26 |   45 |    2 | 1170
   26 |   45 |    3 | 1170
   26 |   45 |    5 | 1170
   26 |   45 |    9 | 1170
   26 |   45 |   13 | 1170
   26 |   45 |   15 | 1170
   26 |   45 |   26 | 1170
   26 |   45 |   45 | 1170
   28 |   45 |    2 | 1260
   28 |   45 |    3 | 1260
   28 |   45 |    4 | 1260
   28 |   45 |    5 | 1260
   28 |   45 |    7 | 1260
   28 |   45 |    9 | 1260
   28 |   45 |   14 | 1260
   28 |   45 |   15 | 1260
   28 |   45 |   28 | 1260
   28 |   45 |   45 | 1260
   29 |   45 |    3 | 1305
   29 |   45 |    5 | 1305
   29 |   45 |    9 | 1305
   29 |   45 |   15 | 1305
   29 |   45 |   29 | 1305
   29 |   45 |   45 | 1305
   31 |   45 |    3 | 1395
   31 |   45 |    5 | 1395
   31 |   45 |    9 | 1395
   31 |   45 |   15 | 1395
   31 |   45 |   31 | 1395
   31 |   45 |   45 | 1395
   32 |   45 |    2 | 1440
   32 |   45 |    3 | 1440
   32 |   45 |    4 | 1440
   32 |   45 |    5 | 1440
   32 |   45 |    8 | 1440
   32 |   45 |    9 | 1440
   32 |   45 |   15 | 1440
   32 |   45 |   16 | 1440
   32 |   45 |   32 | 1440
   32 |   45 |   45 | 1440
   34 |   45 |    2 | 1530
   34 |   45 |    3 | 1530
   34 |   45 |    5 | 1530
   34 |   45 |    9 | 1530
   34 |   45 |   15 | 1530
   34 |   45 |   17 | 1530
   34 |   45 |   34 | 1530
   34 |   45 |   45 | 1530
   37 |   45 |    3 | 1665
   37 |   45 |    5 | 1665
   37 |   45 |    9 | 1665
   37 |   45 |   15 | 1665
   37 |   45 |   37 | 1665
   37 |   45 |   45 | 1665
   38 |   45 |    2 | 1710
   38 |   45 |    3 | 1710
   38 |   45 |    5 | 1710
   38 |   45 |    9 | 1710
   38 |   45 |   15 | 1710
   38 |   45 |   19 | 1710
   38 |   45 |   38 | 1710
   38 |   45 |   45 | 1710
   41 |   45 |    3 | 1845
   41 |   45 |    5 | 1845
   41 |   45 |    9 | 1845
   41 |   45 |   15 | 1845
   41 |   45 |   41 | 1845
   41 |   45 |   45 | 1845
   43 |   45 |    3 | 1935
   43 |   45 |    5 | 1935
   43 |   45 |    9 | 1935
   43 |   45 |   15 | 1935
   43 |   45 |   43 | 1935
   43 |   45 |   45 | 1935
   44 |   45 |    2 | 1980
   44 |   45 |    3 | 1980
   44 |   45 |    4 | 1980
   44 |   45 |    5 | 1980
   44 |   45 |    9 | 1980
   44 |   45 |   11 | 1980
   44 |   45 |   15 | 1980
   44 |   45 |   22 | 1980
   44 |   45 |   44 | 1980
   44 |   45 |   45 | 1980
   46 |   45 |    2 | 2070
   46 |   45 |    3 | 2070
   46 |   45 |    5 | 2070
   46 |   45 |    9 | 2070
   46 |   45 |   15 | 2070
   46 |   45 |   23 | 2070
   46 |   45 |   45 | 2070
   46 |   45 |   46 | 2070
   47 |   45 |    3 | 2115
   47 |   45 |    5 | 2115
   47 |   45 |    9 | 2115
   47 |   45 |   15 | 2115
   47 |   45 |   45 | 2115
   47 |   45 |   47 | 2115
   49 |   45 |    3 | 2205
   49 |   45 |    5 | 2205
   49 |   45 |    7 | 2205
   49 |   45 |    9 | 2205
   49 |   45 |   15 | 2205
   49 |   45 |   45 | 2205
   49 |   45 |   49 | 2205
    1 |   46 |    2 | 46
    1 |   46 |   23 | 46
    1 |   46 |   46 | 46
    3 |   46 |    2 | 138
    3 |   46 |    3 | 138
    3 |   46 |   23 | 138
    3 |   46 |   46 | 138
    4 |   46 |    2 | 92
    5 |   46 |    2 | 230
    5 |   46 |    5 | 230
    5 |   46 |   23 | 230
    5 |   46 |   46 | 230
    7 |   46 |    2 | 322
    7 |   46 |    7 | 322
    7 |   46 |   23 | 322
    7 |   46 |   46 | 322
    9 |   46 |    2 | 414
    9 |   46 |    3 | 414
    9 |   46 |    9 | 414
    9 |   46 |   23 | 414
    9 |   46 |   46 | 414
   11 |   46 |    2 | 506
   11 |   46 |   11 | 506
   11 |   46 |   23 | 506
   11 |   46 |   46 | 506
   12 |   46 |    2 | 276
   12 |   46 |    3 | 276
   12 |   46 |    6 | 276
   13 |   46 |    2 | 598
   13 |   46 |   13 | 598
   13 |   46 |   23 | 598
   13 |   46 |   46 | 598
   15 |   46 |    2 | 690
   15 |   46 |    3 | 690
   15 |   46 |    5 | 690
   15 |   46 |   15 | 690
   15 |   46 |   23 | 690
   15 |   46 |   46 | 690
   16 |   46 |    2 | 368
   17 |   46 |    2 | 782
   17 |   46 |   17 | 782
   17 |   46 |   23 | 782
   17 |   46 |   46 | 782
   19 |   46 |    2 | 874
   19 |   46 |   19 | 874
   19 |   46 |   23 | 874
   19 |   46 |   46 | 874
   21 |   46 |    2 | 966
   21 |   46 |    3 | 966
   21 |   46 |    7 | 966
   21 |   46 |   21 | 966
   21 |   46 |   23 | 966
   21 |   46 |   46 | 966
   25 |   46 |    2 | 1150
   25 |   46 |    5 | 1150
   25 |   46 |   23 | 1150
   25 |   46 |   25 | 1150
   25 |   46 |   46 | 1150
   27 |   46 |    2 | 1242
   27 |   46 |    3 | 1242
   27 |   46 |    9 | 1242
   27 |   46 |   23 | 1242
   27 |   46 |   27 | 1242
   27 |   46 |   46 | 1242
   29 |   46 |    2 | 1334
   29 |   46 |   23 | 1334
   29 |   46 |   29 | 1334
   29 |   46 |   46 | 1334
   31 |   46 |    2 | 1426
   31 |   46 |   23 | 1426
   31 |   46 |   31 | 1426
   31 |   46 |   46 | 1426
   32 |   46 |    2 | 736
   33 |   46 |    2 | 1518
   33 |   46 |    3 | 1518
   33 |   46 |   11 | 1518
   33 |   46 |   23 | 1518
   33 |   46 |   33 | 1518
   33 |   46 |   46 | 1518
   35 |   46 |    2 | 1610
   35 |   46 |    5 | 1610
   35 |   46 |    7 | 1610
   35 |   46 |   23 | 1610
   35 |   46 |   35 | 1610
   35 |   46 |   46 | 1610
   36 |   46 |    2 | 828
   37 |   46 |    2 | 1702
   37 |   46 |   23 | 1702
   37 |   46 |   37 | 1702
   37 |   46 |   46 | 1702
   39 |   46 |    2 | 1794
   39 |   46 |    3 | 1794
   39 |   46 |   13 | 1794
   39 |   46 |   23 | 1794
   39 |   46 |   39 | 1794
   39 |   46 |   46 | 1794
   41 |   46 |    2 | 1886
   41 |   46 |   23 | 1886
   41 |   46 |   41 | 1886
   41 |   46 |   46 | 1886
   43 |   46 |    2 | 1978
   43 |   46 |   23 | 1978
   43 |   46 |   43 | 1978
   43 |   46 |   46 | 1978
   45 |   46 |    2 | 2070
   45 |   46 |    3 | 2070
   45 |   46 |    5 | 2070
   45 |   46 |    9 | 2070
   45 |   46 |   15 | 2070
   45 |   46 |   23 | 2070
   45 |   46 |   45 | 2070
   45 |   46 |   46 | 2070
   47 |   46 |    2 | 2162
   47 |   46 |   23 | 2162
   47 |   46 |   46 | 2162
   47 |   46 |   47 | 2162
   49 |   46 |    2 | 2254
   49 |   46 |    7 | 2254
   49 |   46 |   23 | 2254
   49 |   46 |   46 | 2254
   49 |   46 |   49 | 2254
    1 |   47 |   47 | 47
    2 |   47 |    2 | 94
    2 |   47 |   47 | 94
    3 |   47 |    3 | 141
    3 |   47 |   47 | 141
    4 |   47 |    2 | 188
    4 |   47 |    4 | 188
    4 |   47 |   47 | 188
    5 |   47 |    5 | 235
    5 |   47 |   47 | 235
    6 |   47 |    2 | 282
    6 |   47 |    3 | 282
    6 |   47 |    6 | 282
    6 |   47 |   47 | 282
    7 |   47 |    7 | 329
    7 |   47 |   47 | 329
    8 |   47 |    2 | 376
    8 |   47 |    4 | 376
    8 |   47 |    8 | 376
    8 |   47 |   47 | 376
    9 |   47 |    3 | 423
    9 |   47 |    9 | 423
    9 |   47 |   47 | 423
   10 |   47 |    2 | 470
   10 |   47 |    5 | 470
   10 |   47 |   10 | 470
   10 |   47 |   47 | 470
   11 |   47 |   11 | 517
   11 |   47 |   47 | 517
   12 |   47 |    2 | 564
   12 |   47 |    3 | 564
   12 |   47 |    4 | 564
   12 |   47 |    6 | 564
   12 |   47 |   12 | 564
   12 |   47 |   47 | 564
   13 |   47 |   13 | 611
   13 |   47 |   47 | 611
   14 |   47 |    2 | 658
   14 |   47 |    7 | 658
   14 |   47 |   14 | 658
   14 |   47 |   47 | 658
   15 |   47 |    3 | 705
   15 |   47 |    5 | 705
   15 |   47 |   15 | 705
   15 |   47 |   47 | 705
   16 |   47 |    2 | 752
   16 |   47 |    4 | 752
   16 |   47 |    8 | 752
   16 |   47 |   16 | 752
   16 |   47 |   47 | 752
   17 |   47 |   17 | 799
   17 |   47 |   47 | 799
   18 |   47 |    2 | 846
   18 |   47 |    3 | 846
   18 |   47 |    6 | 846
   18 |   47 |    9 | 846
   18 |   47 |   18 | 846
   18 |   47 |   47 | 846
   19 |   47 |   19 | 893
   19 |   47 |   47 | 893
   20 |   47 |    2 | 940
   20 |   47 |    4 | 940
   20 |   47 |    5 | 940
   20 |   47 |   10 | 940
   20 |   47 |   20 | 940
   20 |   47 |   47 | 940
   21 |   47 |    3 | 987
   21 |   47 |    7 | 987
   21 |   47 |   21 | 987
   21 |   47 |   47 | 987
   22 |   47 |    2 | 1034
   22 |   47 |   11 | 1034
   22 |   47 |   22 | 1034
   22 |   47 |   47 | 1034
   23 |   47 |   23 | 1081
   23 |   47 |   47 | 1081
   24 |   47 |    2 | 1128
   24 |   47 |    3 | 1128
   24 |   47 |    4 | 1128
   24 |   47 |    6 | 1128
   24 |   47 |    8 | 1128
   24 |   47 |   12 | 1128
   24 |   47 |   24 | 1128
   24 |   47 |   47 | 1128
   25 |   47 |    5 | 1175
   25 |   47 |   25 | 1175
   25 |   47 |   47 | 1175
   26 |   47 |    2 | 1222
   26 |   47 |   13 | 1222
   26 |   47 |   26 | 1222
   26 |   47 |   47 | 1222
   27 |   47 |    3 | 1269
   27 |   47 |    9 | 1269
   27 |   47 |   27 | 1269
   27 |   47 |   47 | 1269
   28 |   47 |    2 | 1316
   28 |   47 |    4 | 1316
   28 |   47 |    7 | 1316
   28 |   47 |   14 | 1316
   28 |   47 |   28 | 1316
   28 |   47 |   47 | 1316
   29 |   47 |   29 | 1363
   29 |   47 |   47 | 1363
   30 |   47 |    2 | 1410
   30 |   47 |    3 | 1410
   30 |   47 |    5 | 1410
   30 |   47 |    6 | 1410
   30 |   47 |   10 | 1410
   30 |   47 |   15 | 1410
   30 |   47 |   30 | 1410
   30 |   47 |   47 | 1410
   31 |   47 |   31 | 1457
   31 |   47 |   47 | 1457
   32 |   47 |    2 | 1504
   32 |   47 |    4 | 1504
   32 |   47 |    8 | 1504
   32 |   47 |   16 | 1504
   32 |   47 |   32 | 1504
   32 |   47 |   47 | 1504
   33 |   47 |    3 | 1551
   33 |   47 |   11 | 1551
   33 |   47 |   33 | 1551
   33 |   47 |   47 | 1551
   34 |   47 |    2 | 1598
   34 |   47 |   17 | 1598
   34 |   47 |   34 | 1598
   34 |   47 |   47 | 1598
   35 |   47 |    5 | 1645
   35 |   47 |    7 | 1645
   35 |   47 |   35 | 1645
   35 |   47 |   47 | 1645
   36 |   47 |    2 | 1692
   36 |   47 |    3 | 1692
   36 |   47 |    4 | 1692
   36 |   47 |    6 | 1692
   36 |   47 |    9 | 1692
   36 |   47 |   12 | 1692
   36 |   47 |   18 | 1692
   36 |   47 |   36 | 1692
   36 |   47 |   47 | 1692
   37 |   47 |   37 | 1739
   37 |   47 |   47 | 1739
   38 |   47 |    2 | 1786
   38 |   47 |   19 | 1786
   38 |   47 |   38 | 1786
   38 |   47 |   47 | 1786
   39 |   47 |    3 | 1833
   39 |   47 |   13 | 1833
   39 |   47 |   39 | 1833
   39 |   47 |   47 | 1833
   40 |   47 |    2 | 1880
   40 |   47 |    4 | 1880
   40 |   47 |    5 | 1880
   40 |   47 |    8 | 1880
   40 |   47 |   10 | 1880
   40 |   47 |   20 | 1880
   40 |   47 |   40 | 1880
   40 |   47 |   47 | 1880
   41 |   47 |   41 | 1927
   41 |   47 |   47 | 1927
   42 |   47 |    2 | 1974
   42 |   47 |    3 | 1974
   42 |   47 |    6 | 1974
   42 |   47 |    7 | 1974
   42 |   47 |   14 | 1974
   42 |   47 |   21 | 1974
   42 |   47 |   42 | 1974
   42 |   47 |   47 | 1974
   43 |   47 |   43 | 2021
   43 |   47 |   47 | 2021
   44 |   47 |    2 | 2068
   44 |   47 |    4 | 2068
   44 |   47 |   11 | 2068
   44 |   47 |   22 | 2068
   44 |   47 |   44 | 2068
   44 |   47 |   47 | 2068
   45 |   47 |    3 | 2115
   45 |   47 |    5 | 2115
   45 |   47 |    9 | 2115
   45 |   47 |   15 | 2115
   45 |   47 |   45 | 2115
   45 |   47 |   47 | 2115
   46 |   47 |    2 | 2162
   46 |   47 |   23 | 2162
   46 |   47 |   46 | 2162
   46 |   47 |   47 | 2162
   48 |   47 |    2 | 2256
   48 |   47 |    3 | 2256
   48 |   47 |    4 | 2256
   48 |   47 |    6 | 2256
   48 |   47 |    8 | 2256
   48 |   47 |   12 | 2256
   48 |   47 |   16 | 2256
   48 |   47 |   24 | 2256
   48 |   47 |   47 | 2256
   48 |   47 |   48 | 2256
   49 |   47 |    7 | 2303
   49 |   47 |   47 | 2303
   49 |   47 |   49 | 2303
    1 |   48 |    2 | 48
    1 |   48 |    3 | 48
    1 |   48 |    4 | 48
    1 |   48 |    6 | 48
    1 |   48 |    8 | 48
    1 |   48 |   12 | 48
    1 |   48 |   16 | 48
    1 |   48 |   24 | 48
    1 |   48 |   48 | 48
    4 |   48 |    2 | 48
    5 |   48 |    2 | 240
    5 |   48 |    3 | 240
    5 |   48 |    4 | 240
    5 |   48 |    5 | 240
    5 |   48 |    6 | 240
    5 |   48 |    8 | 240
    5 |   48 |   12 | 240
    5 |   48 |   16 | 240
    5 |   48 |   24 | 240
    5 |   48 |   48 | 240
    7 |   48 |    2 | 336
    7 |   48 |    3 | 336
    7 |   48 |    4 | 336
    7 |   48 |    6 | 336
    7 |   48 |    7 | 336
    7 |   48 |    8 | 336
    7 |   48 |   12 | 336
    7 |   48 |   16 | 336
    7 |   48 |   24 | 336
    7 |   48 |   48 | 336
   11 |   48 |    2 | 528
   11 |   48 |    3 | 528
   11 |   48 |    4 | 528
   11 |   48 |    6 | 528
   11 |   48 |    8 | 528
   11 |   48 |   11 | 528
   11 |   48 |   12 | 528
   11 |   48 |   16 | 528
   11 |   48 |   24 | 528
   11 |   48 |   48 | 528
   13 |   48 |    2 | 624
   13 |   48 |    3 | 624
   13 |   48 |    4 | 624
   13 |   48 |    6 | 624
   13 |   48 |    8 | 624
   13 |   48 |   12 | 624
   13 |   48 |   13 | 624
   13 |   48 |   16 | 624
   13 |   48 |   24 | 624
   13 |   48 |   48 | 624
   16 |   48 |    2 | 48
   16 |   48 |    3 | 48
   17 |   48 |    2 | 816
   17 |   48 |    3 | 816
   17 |   48 |    4 | 816
   17 |   48 |    6 | 816
   17 |   48 |    8 | 816
   17 |   48 |   12 | 816
   17 |   48 |   16 | 816
   17 |   48 |   17 | 816
   17 |   48 |   24 | 816
   17 |   48 |   48 | 816
   19 |   48 |    2 | 912
   19 |   48 |    3 | 912
   19 |   48 |    4 | 912
   19 |   48 |    6 | 912
   19 |   48 |    8 | 912
   19 |   48 |   12 | 912
   19 |   48 |   16 | 912
   19 |   48 |   19 | 912
   19 |   48 |   24 | 912
   19 |   48 |   48 | 912
   23 |   48 |    2 | 1104
   23 |   48 |    3 | 1104
   23 |   48 |    4 | 1104
   23 |   48 |    6 | 1104
   23 |   48 |    8 | 1104
   23 |   48 |   12 | 1104
   23 |   48 |   16 | 1104
   23 |   48 |   23 | 1104
   23 |   48 |   24 | 1104
   23 |   48 |   48 | 1104
   25 |   48 |    2 | 1200
   25 |   48 |    3 | 1200
   25 |   48 |    4 | 1200
   25 |   48 |    5 | 1200
   25 |   48 |    6 | 1200
   25 |   48 |    8 | 1200
   25 |   48 |   12 | 1200
   25 |   48 |   16 | 1200
   25 |   48 |   24 | 1200
   25 |   48 |   25 | 1200
   25 |   48 |   48 | 1200
   26 |   48 |    2 | 624
   26 |   48 |    4 | 624
   29 |   48 |    2 | 1392
   29 |   48 |    3 | 1392
   29 |   48 |    4 | 1392
   29 |   48 |    6 | 1392
   29 |   48 |    8 | 1392
   29 |   48 |   12 | 1392
   29 |   48 |   16 | 1392
   29 |   48 |   24 | 1392
   29 |   48 |   29 | 1392
   29 |   48 |   48 | 1392
   31 |   48 |    2 | 1488
   31 |   48 |    3 | 1488
   31 |   48 |    4 | 1488
   31 |   48 |    6 | 1488
   31 |   48 |    8 | 1488
   31 |   48 |   12 | 1488
   31 |   48 |   16 | 1488
   31 |   48 |   24 | 1488
   31 |   48 |   31 | 1488
   31 |   48 |   48 | 1488
   35 |   48 |    2 | 1680
   35 |   48 |    3 | 1680
   35 |   48 |    4 | 1680
   35 |   48 |    5 | 1680
   35 |   48 |    6 | 1680
   35 |   48 |    7 | 1680
   35 |   48 |    8 | 1680
   35 |   48 |   12 | 1680
   35 |   48 |   16 | 1680
   35 |   48 |   24 | 1680
   35 |   48 |   35 | 1680
   35 |   48 |   48 | 1680
   36 |   48 |    2 | 144
   37 |   48 |    2 | 1776
   37 |   48 |    3 | 1776
   37 |   48 |    4 | 1776
   37 |   48 |    6 | 1776
   37 |   48 |    8 | 1776
   37 |   48 |   12 | 1776
   37 |   48 |   16 | 1776
   37 |   48 |   24 | 1776
   37 |   48 |   37 | 1776
   37 |   48 |   48 | 1776
   41 |   48 |    2 | 1968
   41 |   48 |    3 | 1968
   41 |   48 |    4 | 1968
   41 |   48 |    6 | 1968
   41 |   48 |    8 | 1968
   41 |   48 |   12 | 1968
   41 |   48 |   16 | 1968
   41 |   48 |   24 | 1968
   41 |   48 |   41 | 1968
   41 |   48 |   48 | 1968
   43 |   48 |    2 | 2064
   43 |   48 |    3 | 2064
   43 |   48 |    4 | 2064
   43 |   48 |    6 | 2064
   43 |   48 |    8 | 2064
   43 |   48 |   12 | 2064
   43 |   48 |   16 | 2064
   43 |   48 |   24 | 2064
   43 |   48 |   43 | 2064
   43 |   48 |   48 | 2064
   47 |   48 |    2 | 2256
   47 |   48 |    3 | 2256
   47 |   48 |    4 | 2256
   47 |   48 |    6 | 2256
   47 |   48 |    8 | 2256
   47 |   48 |   12 | 2256
   47 |   48 |   16 | 2256
   47 |   48 |   24 | 2256
   47 |   48 |   47 | 2256
   47 |   48 |   48 | 2256
   49 |   48 |    2 | 2352
   49 |   48 |    3 | 2352
   49 |   48 |    4 | 2352
   49 |   48 |    6 | 2352
   49 |   48 |    7 | 2352
   49 |   48 |    8 | 2352
   49 |   48 |   12 | 2352
   49 |   48 |   16 | 2352
   49 |   48 |   24 | 2352
   49 |   48 |   48 | 2352
   49 |   48 |   49 | 2352
    1 |   49 |    7 | 49
    1 |   49 |   49 | 49
    2 |   49 |    2 | 98
    2 |   49 |    7 | 98
    2 |   49 |   49 | 98
    3 |   49 |    3 | 147
    3 |   49 |    7 | 147
    3 |   49 |   49 | 147
    4 |   49 |    2 | 196
    4 |   49 |    4 | 196
    4 |   49 |    7 | 196
    4 |   49 |   49 | 196
    5 |   49 |    5 | 245
    5 |   49 |    7 | 245
    5 |   49 |   49 | 245
    6 |   49 |    2 | 294
    6 |   49 |    3 | 294
    6 |   49 |    6 | 294
    6 |   49 |    7 | 294
    6 |   49 |   49 | 294
    8 |   49 |    2 | 392
    8 |   49 |    4 | 392
    8 |   49 |    7 | 392
    8 |   49 |    8 | 392
    8 |   49 |   49 | 392
    9 |   49 |    3 | 441
    9 |   49 |    7 | 441
    9 |   49 |    9 | 441
    9 |   49 |   49 | 441
   10 |   49 |    2 | 490
   10 |   49 |    5 | 490
   10 |   49 |    7 | 490
   10 |   49 |   10 | 490
   10 |   49 |   49 | 490
   11 |   49 |    7 | 539
   11 |   49 |   11 | 539
   11 |   49 |   49 | 539
   12 |   49 |    2 | 588
   12 |   49 |    3 | 588
   12 |   49 |    4 | 588
   12 |   49 |    6 | 588
   12 |   49 |    7 | 588
   12 |   49 |   12 | 588
   12 |   49 |   49 | 588
   13 |   49 |    7 | 637
   13 |   49 |   13 | 637
   13 |   49 |   49 | 637
   15 |   49 |    3 | 735
   15 |   49 |    5 | 735
   15 |   49 |    7 | 735
   15 |   49 |   15 | 735
   15 |   49 |   49 | 735
   16 |   49 |    2 | 784
   16 |   49 |    4 | 784
   16 |   49 |    7 | 784
   16 |   49 |    8 | 784
   16 |   49 |   16 | 784
   16 |   49 |   49 | 784
   17 |   49 |    7 | 833
   17 |   49 |   17 | 833
   17 |   49 |   49 | 833
   18 |   49 |    2 | 882
   18 |   49 |    3 | 882
   18 |   49 |    6 | 882
   18 |   49 |    7 | 882
   18 |   49 |    9 | 882
   18 |   49 |   18 | 882
   18 |   49 |   49 | 882
   19 |   49 |    7 | 931
   19 |   49 |   19 | 931
   19 |   49 |   49 | 931
   20 |   49 |    2 | 980
   20 |   49 |    4 | 980
   20 |   49 |    5 | 980
   20 |   49 |    7 | 980
   20 |   49 |   10 | 980
   20 |   49 |   20 | 980
   20 |   49 |   49 | 980
   22 |   49 |    2 | 1078
   22 |   49 |    7 | 1078
   22 |   49 |   11 | 1078
   22 |   49 |   22 | 1078
   22 |   49 |   49 | 1078
   23 |   49 |    7 | 1127
   23 |   49 |   23 | 1127
   23 |   49 |   49 | 1127
   24 |   49 |    2 | 1176
   24 |   49 |    3 | 1176
   24 |   49 |    4 | 1176
   24 |   49 |    6 | 1176
   24 |   49 |    7 | 1176
   24 |   49 |    8 | 1176
   24 |   49 |   12 | 1176
   24 |   49 |   24 | 1176
   24 |   49 |   49 | 1176
   25 |   49 |    5 | 1225
   25 |   49 |    7 | 1225
   25 |   49 |   25 | 1225
   25 |   49 |   49 | 1225
   26 |   49 |    2 | 1274
   26 |   49 |    7 | 1274
   26 |   49 |   13 | 1274
   26 |   49 |   26 | 1274
   26 |   49 |   49 | 1274
   27 |   49 |    3 | 1323
   27 |   49 |    7 | 1323
   27 |   49 |    9 | 1323
   27 |   49 |   27 | 1323
   27 |   49 |   49 | 1323
   29 |   49 |    7 | 1421
   29 |   49 |   29 | 1421
   29 |   49 |   49 | 1421
   30 |   49 |    2 | 1470
   30 |   49 |    3 | 1470
   30 |   49 |    5 | 1470
   30 |   49 |    6 | 1470
   30 |   49 |    7 | 1470
   30 |   49 |   10 | 1470
   30 |   49 |   15 | 1470
   30 |   49 |   30 | 1470
   30 |   49 |   49 | 1470
   31 |   49 |    7 | 1519
   31 |   49 |   31 | 1519
